time;no calibration;calibration with FGL;calibration without FGL;simple feedback calibration
0;-8.37297518068514e-06;-1.08946463578922e-05;-1.08946463578922e-05;
0.05;-1.23500340845837e-05;-1.49164887439276e-05;-1.49164887439276e-05;
0.1;0.0994595508510521;0.0994579786220106;0.0994579786220106;
0.15;0.438465517962338;0.438463567819382;0.438463567819382;
0.2;0.746576391086041;0.746576245558209;0.746576245558209;
0.25;0.735019507123103;0.735019425749909;0.735019425749909;
0.3;1.56078592713119;1.560786587664;1.560786587664;
0.35;1.13617364865488;1.13617405778174;1.13617405778174;
0.4;0.599844753726336;0.599844951481216;0.599844951481216;
0.45;0.260917386666791;0.260918688755751;0.260918688755751;
0.5;0.0495952264825138;0.0495957169747819;0.0495957169747819;
0.55;0.0394889186631661;0.0394886338684121;0.0394886338684121;
0.6;0.0915161578367989;0.0915152740034505;0.0915152740034505;
0.65;0.109412301106794;0.109412539629668;0.109412539629668;
0.7;0.130073312791373;0.130074053392436;0.130074053392436;
0.75;0.185888554987854;0.185890147697276;0.185890147697276;
0.8;0.10071955059986;0.100721700340535;0.100721700340535;
0.85;0.114460702011985;0.114462502920007;0.114462502920007;
0.9;0.12057870929411;0.120580467501176;0.120580467501176;
0.95;0.113413836344049;0.113415916368034;0.113415916368034;
1;0.066268983113358;0.0662725427899031;0.0662725427899031;
1.05;0.158595098207137;0.158599722412739;0.158599722412739;
1.1;0.151719200741754;0.151722299838562;0.151722299838562;
1.15;0.17979381114301;0.179797725880803;0.179797725880803;
1.2;0.178792646370101;0.178797784946964;0.178797784946964;
1.25;0.141651634284192;0.141657096681521;0.141657096681521;
1.3;0.104921316889608;0.104928639641409;0.104928639641409;
1.35;0.221796559478858;0.221803261312241;0.221803261312241;
1.4;0.167212762547341;0.167218919310544;0.167218919310544;
1.45;0.176083736024402;0.17609064292789;0.17609064292789;
1.5;0.164329828622521;0.164337780798257;0.164337780798257;
1.55;0.190190678942741;0.190281667833423;0.190281667833423;
1.6;0.172598409743743;0.199886618595515;0.199886618595515;
1.65;0.145073018895945;0.505086486937369;0.235328371705778;
1.7;0.139680741866213;1.32416262722237;0.294319322319742;
1.75;0.159560309285017;2.04996386524391;0.363741618164463;
1.8;0.187066545113637;2.59304848752447;0.429304897896925;
1.85;0.186551258688365;2.96474898860475;0.461104583596271;
1.9;0.16935883304381;3.21030478687492;0.467594918224844;
1.95;0.0869495444144692;3.29713824113959;0.398586901254858;
2;0.139715321110567;3.47544892166086;0.461842677467261;
2.05;0.137683652384923;3.57093780705146;0.47001718838998;
2.1;0.123668131028435;3.63211079233571;0.467415625742201;
2.15;0.115812889841842;3.67915046870887;0.470402599265512;
2.2;0.00116849957889824;3.57665434506454;0.359982536811764;
2.25;-0.30288391230371;3.18685700842313;0.0369602242763544;
2.3;-0.461220897373956;2.8542972845506;-0.166717361491355;
2.35;-0.613693628915148;2.56321072757254;-0.366100434855147;
2.4;-0.934377939629448;2.11947046937901;-0.73870663677724;
2.45;-1.50102006123246;1.41201159946475;-1.37206498726832;
2.5;-1.43960621954137;1.36762424753893;-1.36401317179066;
2.55;-1.69789818934626;1.02306300161281;-1.66763635235741;
2.6;-1.91356315924247;0.733830697571819;-1.92306307938527;
2.65;-1.79320241939388;0.803448678308287;-1.83072677584463;
2.7;-1.86711414779277;0.692465132248688;-1.92544412949625;
2.75;-1.31974387664359;1.22143074952371;-1.38853327211515;
2.8;-0.63391476739074;1.90372554807741;-0.704743438865131;
2.85;-0.426438711809293;2.11166727639033;-0.49700570115105;
2.9;-0.384626007144154;2.15405885126947;-0.45485512862914;
2.95;-0.414044288500601;2.12483401691151;-0.48415815319216;
3;-0.572013187824487;1.96626882932386;-0.642472719461788;
3.05;-0.83450997310013;1.70216732926967;-0.905912294466268;
3.1;-0.995827485361037;1.53882591708625;-1.06842042924164;
3.15;-1.43098557403612;1.10071529760528;-1.50532169780202;
3.2;-1.6021065337782;0.926521684289803;-1.67826120916802;
3.25;-1.89100114575374;0.634536918230484;-1.96898886677811;
