time;no calibration;calibration with FGL;calibration without FGL;simple feedback calibration
4.3;-0.712446878061185;-1.53717662010522;-2.47020540212849;-1.48496865314864
4.35;-0.724129569673319;-1.54886530398339;-2.48188665322135;-1.49780483615317
4.4;-0.721372132933177;-1.54611449527252;-2.47913312917139;-1.49619567073827
4.45;-0.745575690039443;-1.57032216440771;-2.50334324769031;-1.52158418267331
4.5;-0.744438378489082;-1.56918170043587;-2.50220464997264;-1.52163188731803
4.55;-0.763452319436734;-1.58819180200768;-2.52121660685354;-1.54185483778676
4.6;-0.779931811675172;-1.60466891777759;-2.53769981994481;-1.55958028546084
4.65;-0.793167163923656;-1.61790220503845;-2.55093200926003;-1.57407941549634
4.7;-0.810694852200362;-1.63542605292052;-2.56845295279605;-1.59289753457265
4.75;-0.812986412515221;-1.63772964296806;-2.57075580467413;-1.59649404464856
4.8;-0.829700996711065;-1.65445263566425;-2.58747560338937;-1.61452246186183
4.85;-0.823058315845929;-1.64780935417193;-2.58082929022751;-1.60917636244151
4.9;-0.813768614089884;-1.63851920133366;-2.57154150603908;-1.60114942260963
4.95;-0.800985635317607;-1.6257364620843;-2.55876095369983;-1.58959358011032
5;-0.823432169699292;-1.64818362550958;-2.58120763274632;-1.61329014664976
5.05;-0.800258613999342;-1.62501446434783;-2.55803822279716;-1.59133987298138
5.1;-0.823881376575794;-1.64864135792466;-2.58166392319521;-1.61619630243233
5.15;-0.814718503411991;-1.63947798617695;-2.57250533001316;-1.60825932330195
5.2;-0.822595205820494;-1.64736100743214;-2.58039084475706;-1.61736520049656
5.25;-0.851182624402668;-1.67593825730338;-2.60896912794207;-1.64721083992682
5.3;-0.812971753358591;-1.63774400105723;-2.57077431970279;-1.61022321267643
5.35;-0.710070229403489;-1.53484491684188;-2.46787724392781;-1.50834078681339
5.4;-0.706284925046539;-1.53105278111534;-2.46408593525579;-1.50550261196875
5.45;-0.787514654473773;-1.61223968527809;-2.54526780475886;-1.58778166801137
5.5;-0.716776001905209;-1.54143998105919;-2.47447163403044;-1.51801022806417
5.55;-0.746596490912437;-1.5713082411819;-2.50434444432977;-1.54891025190428
5.6;-0.818204034186609;-1.64290813424948;-2.5759454824523;-1.62167702410017
5.65;-0.759940843359437;-1.58465928156817;-2.51769399027461;-1.5645289402556
5.7;-0.698212670840442;-1.52296191238835;-2.45599736979246;-1.50380217439465
5.75;-0.72068980907508;-1.54542969969073;-2.47847212361319;-1.52724903535901
5.8;-0.714891321558335;-1.5396245562014;-2.47266409568788;-1.52242940592177
5.85;-0.675814224249787;-1.50054573413708;-2.43358457913646;-1.48426863469387
5.9;-0.709110463626605;-1.53384334432353;-2.46689151687112;-1.51852708226294
5.95;-0.722932959656191;-1.54766209241361;-2.48071163207213;-1.53335001315612
6;-0.816872711429446;-1.64160481836103;-2.57465411775032;-1.62845541480512
6.05;-0.803060165930468;-1.6277901558148;-2.56084059945482;-1.61582719804957
6.1;-0.779379002686083;-1.6041045050517;-2.53715369648935;-1.59327067240532
6.15;-0.760470989074243;-1.58520243829691;-2.51825584399534;-1.57545549911948
6.2;-0.769664621224437;-1.59439722356555;-2.52745226886363;-1.58574143316
6.25;-0.766667265343987;-1.59140524886562;-2.52445883469407;-1.58383516783238
6.3;-0.761918805389221;-1.58665333333221;-2.51970691769618;-1.58016300314299
6.35;-0.776453662045762;-1.60118982731107;-2.53424239713592;-1.59579521755728
6.4;-0.770351481619555;-1.59508879150629;-2.52813935224243;-1.59078467994682
6.45;-0.779616629118866;-1.60435711644772;-2.537407505384;-1.60115384520107
6.5;-0.774880034346109;-1.59962671787503;-2.53267670953831;-1.59751613475896
6.55;-0.777987507835636;-1.60273970608985;-2.5357889399018;-1.60172443509087
6.6;-0.780865692805176;-1.60562379651799;-2.53867356069519;-1.60570766502101
6.65;-0.760745318168795;-1.58550285739409;-2.51855221802419;-1.58665323376973
6.7;-0.764176978213486;-1.58894144532772;-2.52198923149191;-1.59115028313921
6.75;-0.764743355575001;-1.58949603983;-2.52254727653378;-1.59276952952679
6.8;-0.782040435359849;-1.60679638342641;-2.53984744297137;-1.61115685615745
6.85;-0.796562514662519;-1.62132294346008;-2.55436631202273;-1.62679909221928
6.9;-0.812158439800851;-1.63692189199894;-2.56996442505465;-1.6435451273249
6.95;-0.82851588270413;-1.65327947852477;-2.58632163816255;-1.66108361950522
7;-0.840143087507012;-1.66490131197843;-2.59794486232555;-1.6739152004647
7.05;-0.856486336583696;-1.68123926908168;-2.61428081770643;-1.69148334503729
7.1;-0.864170526191473;-1.68892622267763;-2.62196565570122;-1.70041208273238
7.15;-0.880027415723917;-1.70478255559301;-2.63782305528909;-1.71753654845065
7.2;-0.883683447621729;-1.70843828380331;-2.64147820202383;-1.72246463256436
7.25;-0.898753227291878;-1.72350893522951;-2.65655068900049;-1.7388186620636
7.3;-0.897385793825138;-1.72214135445866;-2.65518327707486;-1.73873182452154
7.35;-0.894438133322631;-1.71919416642495;-2.6522365904358;-1.737051082429
7.4;-0.903534389792268;-1.72829021575865;-2.66133636145577;-1.7474179185597
7.45;-0.917779114943659;-1.74253636754749;-2.67558430687241;-1.76295300667702
7.5;-0.937729916349451;-1.76249243930801;-2.69553810553416;-1.7842256666333
7.55;-0.865654278686575;-1.69042017863866;-2.6234668195118;-1.71335071989251
7.6;-0.911742745637903;-1.73651416636159;-2.6695573627878;-1.76067313029051
7.65;-0.935654025155957;-1.76042531528143;-2.69346614100407;-1.78587772331228
7.7;-0.910725013119443;-1.73549738229288;-2.66853821749534;-1.76220456087383
7.75;-0.915798310864839;-1.74057121902448;-2.67361554417775;-1.76851653087771
7.8;-0.868967552008632;-1.69374347552602;-2.62679003283805;-1.72284551981899
7.85;-0.857566091701744;-1.68234079448947;-2.61538609829717;-1.71254630337697
7.9;-0.821177422320562;-1.64595287024625;-2.57899706531208;-1.67719847889801
7.95;-0.852374526153228;-1.67715118996049;-2.61019758679349;-1.70947183488916
8;-0.930483609466381;-1.75525283855451;-2.68829852808721;-1.78879233336177
8.05;-0.824137199896688;-1.64890992802259;-2.58195257606173;-1.68352634184062
8.1;-0.805520673573185;-1.6302925996063;-2.56333776788735;-1.6658942639067
8.15;-0.830160338078633;-1.6549176179332;-2.58796329460919;-1.69154349716422
8.2;-0.856240792389236;-1.68099455111619;-2.61404081655844;-1.71870639987554
8.25;-0.903380336241805;-1.72814553092889;-2.66119073276978;-1.7670284971414
8.3;-0.841826367636339;-1.66659086850608;-2.599637611419;-1.70656125384446
8.35;-0.811159219798545;-1.63592492998479;-2.5689657224605;-1.67689448241725
8.4;-0.812976351300266;-1.63774488954795;-2.57078248659894;-1.67970379726111
8.45;-0.83164094809467;-1.65641246101062;-2.58944896854465;-1.69939973683436
8.5;-0.857579421785587;-1.68235877923499;-2.61539170945627;-1.72642136527685
8.55;-0.931910483380307;-1.75668668737157;-2.68972013971769;-1.80196559162989
8.6;-0.8856695385508;-1.71044026742705;-2.6434737556371;-1.75688868921562
8.65;-0.90686616299332;-1.73163581995323;-2.66466836165133;-1.77925343922663
8.7;-0.90320875845528;-1.72797483024983;-2.66100726495361;-1.77676459642135
8.75;-0.899362031161361;-1.72412726981144;-2.65716069161951;-1.77407189682231
8.8;-0.878741103656954;-1.70350273554088;-2.6365402202929;-1.75457231682233
8.85;-0.881331018147881;-1.70609399661525;-2.63913184365728;-1.75827625232464
8.9;-0.870256355662185;-1.69501101382319;-2.62804795479837;-1.74828649226675
