time;no calibration;calibration with FGL;calibration without FGL;simple feedback calibration
10.5;-2.79159078255958;-1.5746201180238;-3.20261581396441;
10.55;-2.66823130186977;-1.45126357937884;-3.07925517408412;
10.6;-2.6299695095605;-1.41300625343588;-3.04099231795625;
10.65;-2.64049254168724;-1.42352849738066;-3.05151731260833;
10.7;-2.6871758845368;-1.47021243046345;-3.09820071722561;
10.75;-2.58997641828042;-1.37301397925263;-3.00100054376966;
10.8;-2.55830725423246;-1.34134308789377;-2.96933344038289;
10.85;-2.53358532558267;-1.31661592756589;-2.94460895738189;
10.9;-2.53093518072647;-1.31396524129642;-2.94195581380111;
10.95;-2.53993490548869;-1.32296730047369;-2.95095087060747;
11;-2.50313475364103;-1.28616539595023;-2.91415224248625;
11.05;-2.56954569444982;-1.35257519654197;-2.98056405708679;
11.1;-2.62460792817386;-1.40763794376826;-3.03562553364865;
11.15;-2.65885485001892;-1.44188511381377;-3.06986935668494;
11.2;-2.64214654407253;-1.42517685498233;-3.05316384015204;
11.25;-2.59475326058764;-1.37777818655399;-3.00576752731545;
11.3;-2.63703512828477;-1.42005677204716;-3.04805020913304;
11.35;-2.63317106197273;-1.41618953253987;-3.0441867676587;
11.4;-2.61415375695069;-1.39717131902546;-3.02516455874003;
11.45;-2.58113699027705;-1.36415147391452;-2.99214757939555;
11.5;-2.54431474882026;-1.32732601684094;-2.95532173394746;
11.55;-2.49659191236387;-1.27960209986232;-2.90759818891883;
11.6;-2.51791620676135;-1.30092462317446;-2.92891700243011;
11.65;-2.4197734346931;-1.20278126799286;-2.83077510759159;
11.7;-2.3505029993237;-1.13351337218854;-2.76150505017422;
11.75;-2.42906471786642;-1.21207230929879;-2.84006344064407;
11.8;-2.57695100597242;-1.35995560102699;-2.98794877466187;
11.85;-2.62258366364146;-1.40558305573454;-3.03357780784217;
11.9;-2.78451475328745;-1.56751225280343;-3.19550693230016;
11.95;-2.97674381274247;-1.75974153380479;-3.38773252222258;
12;-3.20405158155839;-1.98704861873853;-3.61503891862053;
12.05;-3.34050927011054;-2.12350548029171;-3.75149669933533;
12.1;-3.5248770379725;-2.30787306774449;-3.93586097073078;
12.15;-3.61702511906045;-2.40001700578723;-4.02800724237268;
12.2;-3.65844332024967;-2.4414364301416;-4.06942559304937;
12.25;-3.62544022849409;-2.40843531393555;-4.03642279266746;
12.3;-3.83302986151029;-2.61602791944447;-4.24401592015237;
12.35;-4.02762556000116;-2.81062225255372;-4.43860832040368;
12.4;-3.70862196473986;-2.49161937533559;-4.11960536519939;
12.45;-4.10018454596632;-2.88317997176915;-4.51116840709959;
12.5;-4.34567287634395;-3.12866692928605;-4.75665867149171;
12.55;-4.72479674824912;-3.50779748808347;-5.13578590864303;
12.6;-4.48627565110374;-3.26927552053134;-4.89726230912721;
12.65;-4.61907124358729;-3.40206828871836;-5.03005343701116;
12.7;-4.17628671357395;-2.95928743361176;-4.58727170674784;
12.75;-4.72042543674872;-3.50342696102597;-5.13140963064607;
12.8;-6.15761724043959;-4.94061497604754;-6.56859985695556;
12.85;-5.75699380732248;-4.53999287341679;-6.16797191865535;
12.9;-5.74462672933352;-4.5276290270947;-6.15560312753929;
12.95;-5.89105214757578;-4.6740556120383;-6.30202948060591;
13;-6.14342347281184;-4.92642759829337;-6.55440199559587;
13.05;-5.90026539941064;-4.68327107251634;-6.31124678274433;
13.1;-5.38061190991356;-4.16361833570668;-5.79159332611424;
13.15;-5.76161230560674;-4.54461600272292;-6.17259512768958;
13.2;-4.6973550364738;-3.48035747696987;-5.10833569737829;
13.25;-4.47736009816822;-3.26035708470073;-4.88834070404061;
13.3;-4.53856868650645;-3.32156599839103;-4.94955358613448;
13.35;-4.45565447156185;-3.23865099839454;-4.86664362966691;
13.4;-4.44269939239041;-3.22569368136132;-4.85369294935969;
13.45;-4.44599455065398;-3.22899036187046;-4.85699283040152;
13.5;-4.37658783148299;-3.15958478306823;-4.78758526638229;
13.55;-4.40166997327908;-3.18466443176897;-4.8126619632453;
13.6;-4.45902151873035;-3.24201894925547;-4.8700184221923;
13.65;-4.42909571542434;-3.21209024832069;-4.84009134164224;
13.7;-4.45278985501375;-3.23578893660088;-4.86379100088247;
13.75;-4.43214036942498;-3.21513956076542;-4.84314313554658;
13.8;-4.4595193458823;-3.24251990887196;-4.87052669979307;
13.85;-4.50246531175006;-3.28546547332598;-4.91347353625752;
13.9;-4.51775980587591;-3.3007552176819;-4.92876634619585;
13.95;-4.52412514526471;-3.30712058368965;-4.93513223439363;
14;-4.49442104884673;-3.27741783753983;-4.90542744008176;
14.05;-4.54396671621733;-3.32695967750105;-4.95496830271781;
14.1;-4.46235188482663;-3.24534486398029;-4.87334943857095;
14.15;-4.43086729897659;-3.21386254446985;-4.84186504474295;
14.2;-3.91906236438238;-2.70205941814224;-4.3300578365195;
14.25;-4.4008379583422;-3.18383029720481;-4.81182932998141;
14.3;-4.84991455886169;-3.63290338887169;-5.26089977905152;
14.35;-5.17363956913899;-3.9566284369696;-5.58462222413106;
14.4;-5.5513330351825;-4.33432279481408;-5.96231898880844;
14.45;-5.60297695677255;-4.38596486629648;-6.01396645025671;
14.5;-4.84988082106644;-3.63286815057216;-5.26086511795524;
14.55;-4.55071619456257;-3.33370486898656;-4.96169887025242;
14.6;-4.54057147631108;-3.32355888142383;-4.95155300266348;
14.65;-4.53471700713505;-3.31770162709937;-4.94569522272086;
14.7;-4.59650496556158;-3.37948682066071;-5.00747667616953;
14.75;-5.00060308711785;-3.78358346167371;-5.41157380474619;
14.8;-5.59441763836113;-4.37739826121114;-6.00538900053122;
14.85;-5.60846839722508;-4.39144784187545;-6.01943839177436;
14.9;-6.01439869996077;-4.79738101620923;-6.42536825957622;
14.95;-6.52515223435988;-5.30813891353453;-6.93612230344218;
15;-5.95432780358543;-4.73731759633117;-6.36529921816648;
15.05;-5.47444577261878;-4.25744148312826;-5.88542139350222;
15.1;-4.95935650275811;-3.74235436380469;-5.37033401525218;
15.15;-4.74260224081188;-3.52559806151379;-5.15358012431933;
15.2;-4.7850363125512;-3.56803232981068;-5.19601292550278;
15.25;-4.82414436932963;-3.60714111162795;-5.2351233108773;
15.3;-4.76373941747061;-3.54673832753984;-5.17472232582679;
15.35;-4.69204624531752;-3.47504514846311;-5.10302931805229;
15.4;-4.70669630154562;-3.48969484201272;-5.11767747806875;
15.45;-4.67513416825349;-3.45813687332932;-5.08612218657996;
15.5;-4.67057746455383;-3.45358291114383;-5.08156746602068;
15.55;-4.65171175358336;-3.43472570306509;-5.06270900607704;
15.6;-4.72445160349186;-3.50747498661607;-5.13544796152348;
15.65;-5.22029119396461;-4.00331452191872;-5.6312828222955;
15.7;-5.54439980695433;-4.32742331867916;-5.95539350942452;
15.75;-5.8991323802047;-4.68215753324541;-6.3101313887852;
15.8;-5.92458402019688;-4.707612038508;-6.33558326864408;
15.85;-6.19759593596605;-4.98062634780987;-6.60859371135299;
15.9;-6.36870614040799;-5.15173347655532;-6.77970447732338;
15.95;-6.50341030484202;-5.28643444974257;-6.9144023847326;
16;-6.80428913164669;-5.58731101139645;-7.21527723237584;
16.05;-6.78368027730573;-5.56669926015412;-7.19466134142292;
16.1;-7.08006238882328;-5.86308006536463;-7.49104660800853;
16.15;-7.31889182267084;-6.10191240104469;-7.72987882411404;
16.2;-7.46076222275944;-6.243777756641;-7.8717458401496;
16.25;-7.69998771929848;-6.48300223851373;-8.11096996082923;
16.3;-8.13870843442477;-6.92172003072351;-8.54968849111476;
16.35;-7.93576934251195;-6.71878009371649;-8.34674909248838;
16.4;-7.25900203712998;-6.0420119176219;-7.66998451171336;
16.45;-6.66502725627108;-5.44803775942986;-7.07600935542046;
16.5;-6.32570525895023;-5.10871805434882;-6.73668777143875;
16.55;-6.21624261549791;-4.9992586422829;-6.62722195180086;
16.6;-6.23292326227984;-5.01594065670055;-6.64390273988318;
16.65;-6.28716125693952;-5.07018099853895;-6.69814061261174;
16.7;-6.27274188349757;-5.0557638412588;-6.68372239107139;
16.75;-6.30701471949817;-5.09003583834735;-6.71799767434989;
16.8;-6.19937406361154;-4.982392087689;-6.6103570245459;
16.85;-6.19715440418007;-4.98016859587224;-6.60813953450824;
16.9;-6.15279118298534;-4.93580438141084;-6.56377135801919;
16.95;-6.14533638166443;-4.92834760357926;-6.55631517588774;
17;-6.15140282125583;-4.93442108897925;-6.56238538940141;
17.05;-6.24422672401413;-5.02724652718044;-6.65521160803586;
17.1;-6.25772366822003;-5.04074300352716;-6.66871062324422;
17.15;-6.09670031275815;-4.87971875471871;-6.50768361365701;
17.2;-6.0935754511948;-4.8765945153683;-6.50455946265518;
17.25;-6.11199878174654;-4.89501646335266;-6.52298245593637;
17.3;-6.30783546982409;-5.09084264043899;-6.7188114698554;
17.35;-6.85169496181318;-5.30081633516476;-7.25196975403052;
17.4;-7.15125123821382;-4.76839167864644;-7.52972850970392;
17.45;-7.44646387831087;-4.42063714152214;-7.82704740935466;
17.5;-7.64704178252811;-4.22275358527622;-8.06491416908271;
17.55;-7.95829806598343;-4.33489097005211;-8.45258521972926;
17.6;-8.01701680658543;-4.27627383022012;-8.60482312026302;
17.65;-8.18578938889178;-4.3764660351717;-8.88014927775846;
17.7;-8.451428373586;-4.64288330166522;-9.27148507712024;
17.75;-8.74602582815649;-5.00762648738909;-9.71518100062666;
17.8;-8.88437974737559;-5.2170102690181;-10.0040738950054;
17.85;-8.99421333713767;-5.71227506208185;-10.2796222028726;
17.9;-9.18799503814851;-6.28988882086949;-10.6025466152669;
17.95;-9.43900986442184;-6.78344628121668;-10.9472590540959;
18;-8.28911909967349;-5.706073928966;-9.82828114280884;
18.05;-9.98009665481668;-7.51161182189612;-11.5710536683843;
18.1;-11.314544983139;-8.99298299015572;-12.9740494783967;
18.15;-10.8271452167241;-8.58893338239016;-12.5264388500487;
18.2;-10.9194310975214;-8.72853916012608;-12.6416960101952;
18.25;-10.3642573073372;-8.19650344743599;-12.0978866724982;
18.3;-10.366476875581;-8.21249483517502;-12.1069245131001;
18.35;-9.78504978067131;-7.6369164569908;-11.5284127266918;
18.4;-9.19523196276147;-7.04759890564863;-10.9388456199622;
18.45;-9.09599693249262;-6.9479516771098;-10.8394057133847;
18.5;-9.12803865895899;-6.97986685947392;-10.8713798459395;
18.55;-9.33196881783758;-7.1842265609137;-11.0755296351726;
18.6;-9.7052403680996;-7.55867266128559;-11.4493952772872;
18.65;-10.0766085541387;-7.93177741701646;-11.8216436618923;
18.7;-10.1186567364197;-7.97538889861916;-11.8644865476003;
18.75;-11.0208576351148;-8.87994979182126;-12.7678896240769;
18.8;-11.1342519032031;-8.99553299763756;-12.882396635533;
18.85;-11.4249115456776;-9.28804091796311;-13.1739963745916;
18.9;-10.9302955705369;-8.7944959028863;-12.6799249737914;
18.95;-10.4765696474821;-8.3412479309647;-12.2264450229496;
19;-9.95153153765981;-7.81633700773894;-11.701470754457;
19.05;-9.61338564159237;-7.47817338929594;-11.3633156694472;
19.1;-9.60672803994329;-7.47149343994452;-11.3566491083284;
19.15;-9.61261711765763;-7.47737303443458;-11.3625316441833;
19.2;-9.54003594942303;-7.40477520782383;-11.289941259602;
19.25;-9.48119250597918;-7.34591040464163;-11.2310870514224;
19.3;-9.55956509212851;-7.42427142782034;-11.3094540129127;
19.35;-9.54291306344409;-7.40760866611696;-11.2927945989768;
19.4;-9.58344604632104;-7.44813725616415;-11.3333250455681;
19.45;-9.62631724323847;-7.49100622793132;-11.376197476701;
19.5;-9.65770510834269;-7.52239494370446;-11.4075818429894;
19.55;-9.66688219035258;-7.53157533750513;-11.4167583972382;
19.6;-9.65822125559062;-7.52291571969295;-11.4080964745458;
19.65;-9.68446424837338;-7.54916069961254;-11.4343432056983;
19.7;-9.64613155071844;-7.51082780007487;-11.3960081936642;
19.75;-9.63343583191105;-7.49813272678217;-11.3833143410737;
19.8;-9.68669584877615;-7.55139226852084;-11.4365720734209;
19.85;-9.64070200592732;-7.50539364155622;-11.3905749573395;
19.9;-9.61204958552749;-7.47674306576849;-11.3619262938187;
19.95;-9.45933936940721;-7.3240308242662;-11.2092161911587;
20;-9.37314558580298;-7.23783729133869;-11.1230202505446;
20.05;-9.27392600073986;-7.13861670864548;-11.0238001429115;
20.1;-9.41637076774048;-7.28105783135352;-11.1662370498758;
20.15;-9.62176916496103;-7.48645840538147;-11.3716314434316;
20.2;-9.64607415656599;-7.5107685980559;-11.3959393654635;
20.25;-9.60625145489283;-7.47094717207371;-11.3561203066286;
20.3;-9.24664171038184;-7.111337280204;-10.9965131213684;
20.35;-8.95483182193721;-6.81952424829093;-10.7046994451302;
20.4;-8.66272767723484;-6.52741860672945;-10.4125959382373;
20.45;-8.31737286356144;-6.18205814949891;-10.0672398086328;
20.5;-8.21231204851998;-6.0769948258213;-9.96217718878915;
20.55;-8.00901342282345;-5.87369230128833;-9.75887699866306;
20.6;-7.93116658806425;-5.79584525096335;-9.68103125987176;
20.65;-7.65443203377144;-5.51911217548989;-9.40429757480205;
20.7;-7.96455193499903;-5.82922738466673;-9.71441330740802;
20.75;-8.41770363053045;-6.28237469638686;-10.1675620930499;
20.8;-8.96087090001706;-6.82553892199822;-10.7107322658297;
20.85;-9.13718443151405;-7.00185234348868;-10.8870474288066;
20.9;-9.17103630306489;-7.03570222211571;-10.9208993273393;
20.95;-9.27288584735897;-7.13755445889095;-11.0227506966647;
21;-9.16489950041931;-7.02957040233503;-10.914763677687;
21.05;-9.12272456006568;-6.98739352544114;-10.8725878016136;
21.1;-9.13919610669221;-7.00386171635399;-10.8890617957567;
21.15;-9.17508137521411;-7.03974436837604;-10.9249461722548;
21.2;-9.19480322585223;-7.05946028440665;-10.9446661415543;
21.25;-9.17140933509488;-7.03606540358039;-10.9212753332501;
21.3;-9.17124781046269;-7.03590651743184;-10.9211127400778;
21.35;-8.75327648651809;-6.61793879969636;-10.5031429586953;
21.4;-8.59996340900585;-6.46462248070162;-10.3498256971544;
21.45;-7.89313700991155;-5.757796039298;-9.64299725192958;
21.5;-7.9264614447796;-5.79111554078804;-9.67631593906082;
