%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1627560532777840759,10600,1618885573186826944,imu_bosch_link,18.0,-79.0,-3799.0,-15937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00111111111111,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,-0.002,0.051,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560532777858605,10601,1618885573197370052,imu_bosch_link,18.0,-79.0,-3799.0,-15937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00111111111111,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,-0.002,0.053,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560532796820154,10602,1618885573212553977,imu_bosch_link,18.0,-79.0,-3799.0,-15937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00111111111111,0.00111111111111,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,-0.001,0.045,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560532810669993,10603,1618885573224050045,imu_bosch_link,18.0,-79.0,-3799.0,-15937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,-0.002,0.049,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560532833233345,10604,1618885573235466003,imu_bosch_link,18.0,-79.0,-3799.0,-15937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560532837237652,10605,1618885573247225046,imu_bosch_link,18.0,-79.0,-3799.0,-15937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00111111111111,0.0,-0.00111111111111,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.01,0.048,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560532841222474,10606,1618885573258482933,imu_bosch_link,18.0,-75.0,-3798.0,-15938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0133333333333,-0.0122222222222,-0.0177777777778,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.002,0.028,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560532855050320,10607,1618885573272680044,imu_bosch_link,16.0,-69.0,-3788.0,-15940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0177777777778,-0.0544444444444,-0.0877777777778,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106,-0.018,0.14,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560532872346491,10608,1618885573283968925,imu_bosch_link,15.0,-63.0,-3772.0,-15944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0688888888889,-0.202222222222,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,-0.104,0.038,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560532877215683,10609,1618885573295490026,imu_bosch_link,13.0,-60.0,-3759.0,-15947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0177777777778,-0.0455555555556,-0.17,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088,-0.022,0.085,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560532884629584,10610,1618885573307051897,imu_bosch_link,13.0,-61.0,-3748.0,-15949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00777777777778,0.0188888888889,-0.141111111111,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,-0.058,-0.084,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560532899379131,10611,1618885573322186946,imu_bosch_link,-2.0,-57.0,-3695.0,-15962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0922222222222,-0.0144444444444,-0.445555555556,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102,0.036,0.057,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560532917674921,10612,1618885573335155963,imu_bosch_link,-7.0,-59.0,-3649.0,-15972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0155555555556,-0.593333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.09,0.033,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560532923302788,10613,1618885573346477985,imu_bosch_link,-9.0,-57.0,-3599.0,-15984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0244444444444,-0.0322222222222,-0.644444444444,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.047,0.064,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560532934529980,10614,1618885573356920003,imu_bosch_link,-8.0,-54.0,-3548.0,-15995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0188888888889,-0.0377777777778,-0.664444444444,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.011,0.058,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560532945796358,10615,1618885573368558883,imu_bosch_link,-6.0,-53.0,-3493.0,-16007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0222222222222,-0.00222222222222,-0.704444444444,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.012,0.007,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560532964944723,10616,1618885573384932994,imu_bosch_link,-9.0,-52.0,-3370.0,-16034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344444444444,-0.0277777777778,-0.828888888889,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.024,0.151,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560532974457503,10617,1618885573396409988,imu_bosch_link,-14.0,-47.0,-3299.0,-16048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0522222222222,-0.0688888888889,-0.902222222222,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082,0.013,0.158,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560532985816688,10618,1618885573408093929,imu_bosch_link,-17.0,-43.0,-3223.0,-16064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266666666667,-0.0555555555556,-0.977777777778,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137,-0.007,-0.039,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560532999445557,10619,1618885573422030925,imu_bosch_link,-16.0,-39.0,-3055.0,-16097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0111111111111,-0.0244444444444,-1.11222222222,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,0.002,0.003,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533035875722,10620,1618885573434931039,imu_bosch_link,-14.0,-38.0,-2964.0,-16114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0255555555556,0.00111111111111,-1.15888888889,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,-0.005,0.068,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533067804071,10621,1618885573446192979,imu_bosch_link,-10.0,-40.0,-2871.0,-16130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0422222222222,0.03,-1.19555555556,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,-0.015,0.079,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533067829582,10622,1618885573456598043,imu_bosch_link,-6.0,-41.0,-2774.0,-16147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0466666666667,0.0177777777778,-1.23777777778,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103,0.004,0.059,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533077091898,10623,1618885573466717004,imu_bosch_link,-3.0,-41.0,-2674.0,-16164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0277777777778,0.00333333333333,-1.28777777778,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,-0.022,0.066,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533077137919,10624,1618885573477104902,imu_bosch_link,0.0,-41.0,-2571.0,-16181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0311111111111,0.01,-1.31444444444,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,-0.032,0.062,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533077154444,10625,1618885573492227077,imu_bosch_link,7.0,-46.0,-2366.0,-16212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0377777777778,0.0433333333333,-1.29555555556,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,-0.046,0.034,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533083785862,10626,1618885573503772020,imu_bosch_link,9.0,-50.0,-2268.0,-16226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0577777777778,-1.25222222222,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,-0.045,0.102,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533092248522,10627,1618885573515292882,imu_bosch_link,10.0,-57.0,-2176.0,-16239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0944444444444,-1.17,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.068,-0.014,0.066,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533106192764,10628,1618885573526686906,imu_bosch_link,8.0,-66.0,-2093.0,-16250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0411111111111,0.101111111111,-1.05555555556,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.026,-0.003,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533116079892,10629,1618885573537048101,imu_bosch_link,8.0,-72.0,-2018.0,-16259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0255555555556,0.0822222222222,-0.943333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.138,0.033,0.015,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533125404751,10630,1618885573547209024,imu_bosch_link,8.0,-75.0,-1952.0,-16267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00333333333333,0.0322222222222,-0.842222222222,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.146,0.024,0.046,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533139232284,10631,1618885573562520027,imu_bosch_link,11.0,-76.0,-1847.0,-16279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0111111111111,-0.606666666667,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.148,0.001,0.07,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533150440668,10632,1618885573573965072,imu_bosch_link,11.0,-76.0,-1806.0,-16284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00444444444444,0.00444444444444,-0.514444444444,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.149,-0.006,0.104,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533163330036,10633,1618885573585525035,imu_bosch_link,13.0,-75.0,-1771.0,-16288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.00777777777778,-0.447777777778,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.124,-0.027,0.019,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533175100126,10634,1618885573597166061,imu_bosch_link,15.0,-73.0,-1740.0,-16291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0233333333333,-0.02,-0.397777777778,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.123,-0.038,0.036,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533184673044,10635,1618885573607254028,imu_bosch_link,17.0,-73.0,-1713.0,-16294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0188888888889,-0.00666666666667,-0.335555555556,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.116,-0.034,0.064,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533195293929,10636,1618885573617590904,imu_bosch_link,18.0,-73.0,-1692.0,-16296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0133333333333,-0.00888888888889,-0.271111111111,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.106,-0.027,0.057,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533229617985,10637,1618885573651623964,imu_bosch_link,25.0,-68.0,-1663.0,-16299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0111111111111,0.0,0.0188888888889,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.068,-0.046,0.037,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533240907436,10638,1618885573663212060,imu_bosch_link,25.0,-69.0,-1668.0,-16299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00777777777778,0.0155555555556,0.0588888888889,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.097,-0.003,0.034,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533252140311,10639,1618885573674614906,imu_bosch_link,24.0,-70.0,-1673.0,-16298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111111111111,0.0111111111111,0.0666666666667,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.115,0.019,0.044,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533262871570,10640,1618885573684922933,imu_bosch_link,24.0,-72.0,-1678.0,-16298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00666666666667,0.0155555555556,0.0566666666667,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.119,0.032,0.051,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533272881977,10641,1618885573696376085,imu_bosch_link,24.0,-72.0,-1680.0,-16297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00777777777778,0.0322222222222,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.126,0.033,0.049,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533286276561,10642,1618885573706651926,imu_bosch_link,24.0,-72.0,-1680.0,-16297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00777777777778,0.0,0.00111111111111,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.111,-0.011,0.031,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533295098795,10643,1618885573716815948,imu_bosch_link,26.0,-68.0,-1678.0,-16298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0211111111111,-0.0466666666667,-0.0311111111111,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043,0.017,0.061,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533305048754,10644,1618885573727163076,imu_bosch_link,27.0,-57.0,-1681.0,-16297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.127777777778,0.04,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148,-0.04,0.045,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533319455453,10645,1618885573741597890,imu_bosch_link,26.0,-53.0,-1700.0,-16295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00444444444444,0.0277777777778,0.0866666666667,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,-0.012,0.071,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533332264802,10646,1618885573752687931,imu_bosch_link,28.0,-48.0,-1695.0,-16296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0222222222222,-0.06,-0.0611111111111,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381,-0.034,-0.113,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533343040980,10647,1618885573764195919,imu_bosch_link,23.0,-26.0,-1690.0,-16297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0244444444444,-0.283333333333,-0.0633333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,-0.001,0.051,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533352406742,10648,1618885573775656938,imu_bosch_link,21.0,-6.0,-1690.0,-16297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.257777777778,0.00555555555556,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.521,0.003,0.164,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533364672426,10649,1618885573787249088,imu_bosch_link,21.0,0.0,-1692.0,-16296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00666666666667,-0.0766666666667,0.0211111111111,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384,0.015,0.067,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533379507222,10650,1618885573801186084,imu_bosch_link,27.0,-11.0,-1692.0,-16296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0355555555556,0.0733333333333,-0.00444444444444,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358,0.0,0.038,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533390568874,10651,1618885573813896894,imu_bosch_link,31.0,-10.0,-1690.0,-16297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0488888888889,-0.00222222222222,-0.02,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.419,-0.032,0.151,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533402493064,10652,1618885573825496912,imu_bosch_link,31.0,-7.0,-1687.0,-16297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00111111111111,-0.0444444444444,-0.0377777777778,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444,-0.022,0.173,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533418632656,10653,1618885573836910963,imu_bosch_link,29.0,-7.0,-1684.0,-16297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0255555555556,-0.00666666666667,-0.0444444444444,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.432,-0.009,0.13,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533430145470,10654,1618885573852219104,imu_bosch_link,34.0,-16.0,-1680.0,-16298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0422222222222,0.0711111111111,-0.0177777777778,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327,0.023,-0.011,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533441345969,10655,1618885573863631010,imu_bosch_link,38.0,-18.0,-1679.0,-16298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.0355555555556,-0.0166666666667,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353,-0.05,0.028,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533451944379,10656,1618885573875139951,imu_bosch_link,36.0,-20.0,-1678.0,-16298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0188888888889,0.0211111111111,-0.0144444444444,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245,0.0,0.164,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533466278959,10657,1618885573886734008,imu_bosch_link,39.0,-36.0,-1672.0,-16298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0122222222222,0.198888888889,-0.0677777777778,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124,-0.035,-0.203,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533503559772,10658,1618885573923290967,imu_bosch_link,44.0,-73.0,-1636.0,-16302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0855555555556,-0.11,-0.0833333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.436,-0.007,-0.025,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533510188356,10659,1618885573933618068,imu_bosch_link,42.0,-77.0,-1628.0,-16303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0277777777778,0.04,-0.1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.392,0.011,0.203,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533522977712,10660,1618885573945018053,imu_bosch_link,44.0,-85.0,-1619.0,-16304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0155555555556,0.1,-0.117777777778,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.262,-0.008,0.055,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533532922595,10661,1618885573956511974,imu_bosch_link,46.0,-82.0,-1616.0,-16304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0266666666667,-0.0311111111111,-0.0377777777778,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.322,0.003,0.042,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533544405792,10662,1618885573966844081,imu_bosch_link,45.0,-74.0,-1614.0,-16304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00888888888889,-0.0955555555556,-0.0233333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.187,0.019,0.023,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533564846580,10663,1618885573983344078,imu_bosch_link,47.0,-52.0,-1611.0,-16304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.118888888889,-0.0255555555556,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.085,-0.015,0.027,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533573582223,10664,1618885573994833946,imu_bosch_link,46.0,-45.0,-1611.0,-16305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00333333333333,-0.0844444444444,0.00555555555556,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.062,0.003,0.01,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533582876061,10665,1618885574005034923,imu_bosch_link,46.0,-42.0,-1611.0,-16305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00444444444444,-0.0366666666667,0.00111111111111,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,-0.005,0.038,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533591898961,10666,1618885574015330076,imu_bosch_link,45.0,-41.0,-1609.0,-16305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111111111111,-0.0177777777778,-0.0244444444444,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.105,0.007,0.078,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533601932834,10667,1618885574025507926,imu_bosch_link,43.0,-37.0,-1605.0,-16305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0255555555556,-0.0455555555556,-0.0411111111111,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,-0.009,0.067,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560533612405815,10668,1618885574035831928,imu_bosch_link,40.0,-34.0,-1602.0,-16305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0288888888889,-0.0444444444444,-0.0477777777778,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037,-0.004,0.046,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
