%time,field.position.x,field.position.y,field.position.z,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w
1627560563733901212,382.946078965,1691.64637652,0.0,0.0,0.0,0.0,0.0
1627560563785579038,386.321011953,1683.45021349,0.0,0.0,0.0,0.0,0.0
1627560563837979685,394.233623641,1679.35781023,0.0,0.0,0.0,0.0,0.0
1627560563883195119,400.65962584,1671.76251844,0.0,0.0,0.0,0.0,0.0
1627560563939301645,416.474336139,1663.56457363,0.0,0.0,0.0,0.0,0.0
1627560563987595525,421.427614658,1658.81964694,0.0,0.0,0.0,0.0,0.0
1627560564032888677,436.60665073,1642.31073203,0.0,0.0,0.0,0.0,0.0
1627560564083526863,444.575535829,1638.18279725,0.0,0.0,0.0,0.0,0.0
1627560564137460433,464.352491209,1625.76907625,0.0,0.0,0.0,0.0,0.0
1627560564186986491,472.346931577,1621.62698078,0.0,0.0,0.0,0.0,0.0
1627560564239038195,496.575687229,1618.5247102,0.0,0.0,0.0,0.0,0.0
1627560564281356032,508.900672288,1609.20729466,0.0,0.0,0.0,0.0,0.0
1627560564333756012,533.954432977,1609.26283286,0.0,0.0,0.0,0.0,0.0
1627560564391520005,546.166974235,1605.11688498,0.0,0.0,0.0,0.0,0.0
1627560564438542994,575.09902538,1601.00543214,0.0,0.0,0.0,0.0,0.0
1627560564481923220,583.452675965,1601.02434595,0.0,0.0,0.0,0.0,0.0
1627560564536202587,595.981666973,1601.05271329,0.0,0.0,0.0,0.0,0.0
1627560564587275547,604.333337895,1601.07162261,0.0,0.0,0.0,0.0,0.0
1627560564640140471,625.483320071,1605.29458831,0.0,0.0,0.0,0.0,0.0
1627560564687517373,646.608288537,1609.51255957,0.0,0.0,0.0,0.0,0.0
1627560564731888929,688.539498484,1613.77123035,0.0,0.0,0.0,0.0,0.0
1627560564784303491,709.365782449,1613.81690462,0.0,0.0,0.0,0.0,0.0
1627560564835972621,768.065776533,1622.26155381,0.0,0.0,0.0,0.0,0.0
1627560564886894375,791.956391329,1623.09728478,0.0,0.0,0.0,0.0,0.0
1627560564933857153,847.370836069,1630.7282597,0.0,0.0,0.0,0.0,0.0
1627560564989442263,876.573591404,1634.93127332,0.0,0.0,0.0,0.0,0.0
1627560565034098664,934.740783488,1639.18844474,0.0,0.0,0.0,0.0,0.0
1627560565089834695,963.846139459,1643.38005345,0.0,0.0,0.0,0.0,0.0
1627560565138705343,988.778679807,1647.55804997,0.0,0.0,0.0,0.0,0.0
1627560565182101270,1050.9407985,1655.92299335,0.0,0.0,0.0,0.0,0.0
1627560565236456786,1112.94257772,1664.2663604,0.0,0.0,0.0,0.0,0.0
1627560565285250780,1137.7048152,1668.41831579,0.0,0.0,0.0,0.0,0.0
1627560565335134331,1183.02566251,1676.69949469,0.0,0.0,0.0,0.0,0.0
1627560565391559856,1194.03786306,1677.14174779,0.0,0.0,0.0,0.0,0.0
1627560565431968718,1220.03050948,1680.85882166,0.0,0.0,0.0,0.0,0.0
1627560565483694080,1228.24943584,1680.8737608,0.0,0.0,0.0,0.0,0.0
1627560565535113509,1244.68498038,1680.90363491,0.0,0.0,0.0,0.0,0.0
1627560565584077484,1252.90159878,1680.91856986,0.0,0.0,0.0,0.0,0.0
1627560565638802225,1268.02407936,1681.31740298,0.0,0.0,0.0,0.0,0.0
1627560565687241927,1280.3504439,1681.33229872,0.0,0.0,0.0,0.0,0.0
1627560565734484582,1306.29087631,1681.01561299,0.0,0.0,0.0,0.0,0.0
1627560565784596858,1317.37638352,1677.29270626,0.0,0.0,0.0,0.0,0.0
1627560565840929746,1343.36324884,1672.90251161,0.0,0.0,0.0,0.0,0.0
1627560565886696462,1354.49767569,1669.15915794,0.0,0.0,0.0,0.0,0.0
1627560565933759715,1380.49679953,1661.63234209,0.0,0.0,0.0,0.0,0.0
1627560565989274012,1393.08256154,1652.48262065,0.0,0.0,0.0,0.0,0.0
1627560566041457051,1413.94949972,1640.17161327,0.0,0.0,0.0,0.0,0.0
1627560566082353815,1422.39313952,1631.93506687,0.0,0.0,0.0,0.0,0.0
1627560566135145967,1447.70028782,1611.28838933,0.0,0.0,0.0,0.0,0.0
1627560566186451815,1457.17968849,1603.71528805,0.0,0.0,0.0,0.0,0.0
1627560566240520180,1469.22879126,1582.19547924,0.0,0.0,0.0,0.0,0.0
1627560566288491468,1477.90451695,1569.66876884,0.0,0.0,0.0,0.0,0.0
1627560566334914810,1491.16645934,1544.50116212,0.0,0.0,0.0,0.0,0.0
1627560566386708258,1495.6034758,1536.08089592,0.0,0.0,0.0,0.0,0.0
1627560566440359690,1500.75202358,1506.45738801,0.0,0.0,0.0,0.0,0.0
1627560566485113905,1504.26737162,1494.08268065,0.0,0.0,0.0,0.0,0.0
1627560566537576979,1506.36721667,1463.79075179,0.0,0.0,0.0,0.0,0.0
1627560566589367810,1505.71359105,1451.31588119,0.0,0.0,0.0,0.0,0.0
1627560566636644429,1503.45542759,1425.01558512,0.0,0.0,0.0,0.0,0.0
1627560566687725332,1499.66391087,1412.00601284,0.0,0.0,0.0,0.0,0.0
1627560566736041588,1492.04737934,1385.87192859,0.0,0.0,0.0,0.0,0.0
1627560566790911123,1484.11529492,1368.35332667,0.0,0.0,0.0,0.0,0.0
1627560566833855925,1467.77310661,1346.3333127,0.0,0.0,0.0,0.0,0.0
1627560566885432783,1459.50920753,1337.48773982,0.0,0.0,0.0,0.0,0.0
1627560566936768076,1443.04668321,1315.31137537,0.0,0.0,0.0,0.0,0.0
1627560566992149995,1430.45239192,1306.38569254,0.0,0.0,0.0,0.0,0.0
1627560567032937465,1403.90653202,1293.61780517,0.0,0.0,0.0,0.0,0.0
1627560567084104903,1399.81213036,1284.69513771,0.0,0.0,0.0,0.0,0.0
1627560567140042117,1379.63911541,1279.44321995,0.0,0.0,0.0,0.0,0.0
1627560567183144507,1379.72464556,1274.97138606,0.0,0.0,0.0,0.0,0.0
1627560567240542531,1358.40762931,1265.92467388,0.0,0.0,0.0,0.0,0.0
1627560567285666561,1341.34694706,1256.87623462,0.0,0.0,0.0,0.0,0.0
1627560567338452248,1303.706434,1239.69013501,0.0,0.0,0.0,0.0,0.0
1627560567388310658,1281.30606365,1229.57554709,0.0,0.0,0.0,0.0,0.0
1627560567437309069,1238.20521201,1202.17316293,0.0,0.0,0.0,0.0,0.0
1627560567486959244,1216.5451339,1192.9667038,0.0,0.0,0.0,0.0,0.0
1627560567536602929,1168.69456451,1165.30694256,0.0,0.0,0.0,0.0,0.0
1627560567587018236,1143.67690167,1157.1911278,0.0,0.0,0.0,0.0,0.0
1627560567638856180,1094.19978072,1128.09613156,0.0,0.0,0.0,0.0,0.0
1627560567687063707,1067.73855095,1114.06572442,0.0,0.0,0.0,0.0,0.0
1627560567737676072,1014.55407469,1085.8659823,0.0,0.0,0.0,0.0,0.0
1627560567786273498,992.236912059,1071.71945726,0.0,0.0,0.0,0.0,0.0
1627560567836850711,938.538718817,1043.23965601,0.0,0.0,0.0,0.0,0.0
1627560567886668674,911.555813567,1028.92878757,0.0,0.0,0.0,0.0,0.0
1627560567939309593,857.320155516,1000.16393221,0.0,0.0,0.0,0.0,0.0
1627560567983586058,834.334105184,980.958022755,0.0,0.0,0.0,0.0,0.0
1627560568036264053,780.641280442,952.819001066,0.0,0.0,0.0,0.0,0.0
1627560568086191871,761.194578923,942.135775255,0.0,0.0,0.0,0.0,0.0
1627560568139231838,733.358191899,922.649029387,0.0,0.0,0.0,0.0,0.0
1627560568187835745,723.888821602,912.901349449,0.0,0.0,0.0,0.0,0.0
1627560568232664850,709.899464874,903.10473503,0.0,0.0,0.0,0.0,0.0
1627560568286809352,700.899418395,903.048671835,0.0,0.0,0.0,0.0,0.0
1627560568337909716,696.399050147,903.020638088,0.0,0.0,0.0,0.0,0.0
1627560568389164256,690.90658169,900.756713435,0.0,0.0,0.0,0.0,0.0
1627560568436367038,686.868700577,893.229958584,0.0,0.0,0.0,0.0,0.0
1627560568487789479,686.149188044,895.881355134,0.0,0.0,0.0,0.0,0.0
1627560568537289915,687.672860217,889.259999623,0.0,0.0,0.0,0.0,0.0
1627560568584382540,681.828396011,883.446830573,0.0,0.0,0.0,0.0,0.0
1627560568636928525,672.262108436,873.614276936,0.0,0.0,0.0,0.0,0.0
1627560568688880149,667.195720418,863.789705176,0.0,0.0,0.0,0.0,0.0
1627560568736528716,661.839966404,849.028846631,0.0,0.0,0.0,0.0,0.0
1627560568781807209,656.749306978,839.152596817,0.0,0.0,0.0,0.0,0.0
1627560568836125974,646.5357245,819.337503406,0.0,0.0,0.0,0.0,0.0
1627560568888032142,645.959902253,809.429260547,0.0,0.0,0.0,0.0,0.0
1627560568933856778,639.956171694,784.537531331,0.0,0.0,0.0,0.0,0.0
1627560568984361098,634.807500285,774.525348624,0.0,0.0,0.0,0.0,0.0
1627560569038261728,633.328467438,749.482880988,0.0,0.0,0.0,0.0,0.0
1627560569092228060,627.854141994,734.361987424,0.0,0.0,0.0,0.0,0.0
1627560569134280920,630.94598098,709.143452325,0.0,0.0,0.0,0.0,0.0
1627560569185967612,634.649595903,693.963423642,0.0,0.0,0.0,0.0,0.0
1627560569239015571,637.771821701,668.53597086,0.0,0.0,0.0,0.0,0.0
1627560569289160073,641.501326879,653.230296085,0.0,0.0,0.0,0.0,0.0
1627560569334896355,653.326942259,631.098405292,0.0,0.0,0.0,0.0,0.0
1627560569386202456,662.61414694,617.429381161,0.0,0.0,0.0,0.0,0.0
1627560569438184939,680.055493961,596.899641986,0.0,0.0,0.0,0.0,0.0
1627560569484630920,683.506406331,590.033140302,0.0,0.0,0.0,0.0,0.0
1627560569538354527,711.007690854,565.988322027,0.0,0.0,0.0,0.0,0.0
1627560569587950079,719.811858271,555.630725436,0.0,0.0,0.0,0.0,0.0
1627560569641309175,747.302073618,545.406524722,0.0,0.0,0.0,0.0,0.0
1627560569684710611,760.286151961,543.666084389,0.0,0.0,0.0,0.0,0.0
1627560569736924436,784.18145729,535.241620937,0.0,0.0,0.0,0.0,0.0
1627560569790670346,798.356280154,530.581850429,0.0,0.0,0.0,0.0,0.0
1627560569835328752,821.123439195,525.059463474,0.0,0.0,0.0,0.0,0.0
1627560569887950242,824.915420205,528.335039521,0.0,0.0,0.0,0.0,0.0
1627560569937486095,839.811645361,525.216096906,0.0,0.0,0.0,0.0,0.0
1627560569987409701,843.575528702,528.438998663,0.0,0.0,0.0,0.0,0.0
1627560570037443549,877.176152497,525.529263988,0.0,0.0,0.0,0.0,0.0
1627560570088192180,895.852455994,525.685797659,0.0,0.0,0.0,0.0,0.0
1627560570137960389,942.525870494,526.076986467,0.0,0.0,0.0,0.0,0.0
1627560570186398203,970.64212335,531.555747295,0.0,0.0,0.0,0.0,0.0
1627560570237342254,1023.65704038,532.558387694,0.0,0.0,0.0,0.0,0.0
1627560570288972988,1049.86284453,532.217365953,0.0,0.0,0.0,0.0,0.0
1627560570336664373,1105.79276625,537.918005269,0.0,0.0,0.0,0.0,0.0
1627560570386577216,1133.98898253,538.63212854,0.0,0.0,0.0,0.0,0.0
1627560570445539993,1189.49817157,538.61458474,0.0,0.0,0.0,0.0,0.0
1627560570481690980,1208.08854236,538.769290049,0.0,0.0,0.0,0.0,0.0
1627560570536958018,1235.96671966,539.001286608,0.0,0.0,0.0,0.0,0.0
1627560570588579128,1245.25747835,539.078602425,0.0,0.0,0.0,0.0,0.0
1627560570639418548,1263.80481636,544.45625108,0.0,0.0,0.0,0.0,0.0
1627560570682770777,1277.69025692,549.788759742,0.0,0.0,0.0,0.0,0.0
1627560570734631392,1300.82901091,555.191112868,0.0,0.0,0.0,0.0,0.0
1627560570788364086,1310.04263037,560.472365169,0.0,0.0,0.0,0.0,0.0
1627560570838000395,1337.68945292,571.091848951,0.0,0.0,0.0,0.0,0.0
1627560570881611782,1346.86523076,576.354438048,0.0,0.0,0.0,0.0,0.0
1627560570936151015,1374.41808292,586.935724404,0.0,0.0,0.0,0.0,0.0
1627560570991301397,1383.46230422,597.343978455,0.0,0.0,0.0,0.0,0.0
1627560571033471716,1405.08627574,614.480202864,0.0,0.0,0.0,0.0,0.0
1627560571087133271,1415.29106511,618.200479679,0.0,0.0,0.0,0.0,0.0
1627560571138169876,1437.79782885,638.890870312,0.0,0.0,0.0,0.0,0.0
1627560571186555673,1446.5956539,654.286890052,0.0,0.0,0.0,0.0,0.0
1627560571237779340,1464.10615173,684.929914755,0.0,0.0,0.0,0.0,0.0
1627560571287017094,1463.8365012,695.055103344,0.0,0.0,0.0,0.0,0.0
1627560571336825627,1476.67098902,725.403909767,0.0,0.0,0.0,0.0,0.0
1627560571385857183,1480.78810563,740.489589396,0.0,0.0,0.0,0.0,0.0
1627560571436389638,1484.60313146,765.505620649,0.0,0.0,0.0,0.0,0.0
1627560571488175750,1488.69060362,780.465336011,0.0,0.0,0.0,0.0,0.0
1627560571537542209,1487.81557484,810.183010077,0.0,0.0,0.0,0.0,0.0
1627560571585965098,1486.3234903,826.015342478,0.0,0.0,0.0,0.0,0.0
1627560571640979882,1482.16950745,849.493388216,0.0,0.0,0.0,0.0,0.0
1627560571686948887,1481.88597839,859.278372597,0.0,0.0,0.0,0.0,0.0
1627560571735401896,1477.53584173,869.904803733,0.0,0.0,0.0,0.0,0.0
1627560571788540664,1472.37195362,878.731235122,0.0,0.0,0.0,0.0,0.0
1627560571838647078,1467.62911826,888.428679324,0.0,0.0,0.0,0.0,0.0
1627560571887588382,1463.02715601,893.256078043,0.0,0.0,0.0,0.0,0.0
1627560571936338716,1458.17166101,907.765880994,0.0,0.0,0.0,0.0,0.0
1627560571984744441,1453.58338525,912.574376833,0.0,0.0,0.0,0.0,0.0
1627560572035912547,1444.29848103,926.99929854,0.0,0.0,0.0,0.0,0.0
1627560572089711026,1435.15762142,936.574363704,0.0,0.0,0.0,0.0,0.0
1627560572136877149,1421.36963158,955.695709754,0.0,0.0,0.0,0.0,0.0
1627560572184953277,1416.92862644,955.669265303,0.0,0.0,0.0,0.0,0.0
1627560572236638382,1407.8403898,965.189207822,0.0,0.0,0.0,0.0,0.0
1627560572290661898,1398.7695932,974.690881871,0.0,0.0,0.0,0.0,0.0
1627560572335876217,1371.66134308,1003.08681753,0.0,0.0,0.0,0.0,0.0
1627560572385518127,1362.58039545,1017.24847788,0.0,0.0,0.0,0.0,0.0
1627560572436464173,1326.76392468,1054.74858957,0.0,0.0,0.0,0.0,0.0
1627560572489514243,1308.95775447,1073.39178241,0.0,0.0,0.0,0.0,0.0
1627560572534896815,1267.93457637,1111.55924107,0.0,0.0,0.0,0.0,0.0
1627560572586032996,1250.30675931,1134.60764364,0.0,0.0,0.0,0.0,0.0
1627560572639766688,1212.22065752,1174.67624349,0.0,0.0,0.0,0.0,0.0
1627560572688049009,1190.50629626,1192.84702084,0.0,0.0,0.0,0.0,0.0
1627560572732765722,1147.34620191,1233.50980007,0.0,0.0,0.0,0.0,0.0
1627560572787074060,1130.23423837,1255.98209854,0.0,0.0,0.0,0.0,0.0
