%time,field.position.x,field.position.y,field.position.z,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w
1627560311375766539,1955.2670953,628.81345988,0.0,0.0,0.0,0.0,0.0
1627560311429359221,1955.98312954,627.581602839,0.0,0.0,0.0,0.0,0.0
1627560311481110254,1959.58605458,628.382722116,0.0,0.0,0.0,0.0,0.0
1627560311531895205,1955.98312954,627.581602839,0.0,0.0,0.0,0.0,0.0
1627560311580609830,1955.85449981,627.62038154,0.0,0.0,0.0,0.0,0.0
1627560311631675355,1955.11576566,628.232647709,0.0,0.0,0.0,0.0,0.0
1627560311679533471,1955.2670953,628.81345988,0.0,0.0,0.0,0.0,0.0
1627560311731178176,1955.98312954,627.581602839,0.0,0.0,0.0,0.0,0.0
1627560311778618697,1955.2670953,628.81345988,0.0,0.0,0.0,0.0,0.0
1627560311832561615,1955.24681565,628.191832923,0.0,0.0,0.0,0.0,0.0
1627560311881853862,1955.11576566,628.232647709,0.0,0.0,0.0,0.0,0.0
1627560311934524564,1955.98312954,627.581602839,0.0,0.0,0.0,0.0,0.0
1627560311981416549,1955.2670953,628.81345988,0.0,0.0,0.0,0.0,0.0
1627560312033767613,1955.11576566,628.232647709,0.0,0.0,0.0,0.0,0.0
1627560312082020360,1955.24681565,628.191832923,0.0,0.0,0.0,0.0,0.0
1627560312134809096,1955.98312954,627.581602839,0.0,0.0,0.0,0.0,0.0
1627560312184953665,1955.2670953,628.81345988,0.0,0.0,0.0,0.0,0.0
1627560312233115785,1955.24681565,628.191832923,0.0,0.0,0.0,0.0,0.0
1627560312282875428,1955.98312954,627.581602839,0.0,0.0,0.0,0.0,0.0
1627560312328978618,1955.2670953,628.81345988,0.0,0.0,0.0,0.0,0.0
1627560312378339815,1955.24681565,628.191832923,0.0,0.0,0.0,0.0,0.0
1627560312428532583,1955.11576566,628.232647709,0.0,0.0,0.0,0.0,0.0
1627560312480645686,1955.24681565,628.191832923,0.0,0.0,0.0,0.0,0.0
1627560312529272174,1955.24681565,628.191832923,0.0,0.0,0.0,0.0,0.0
1627560312583356931,1955.85449981,627.62038154,0.0,0.0,0.0,0.0,0.0
1627560312628812683,1955.11576566,628.232647709,0.0,0.0,0.0,0.0,0.0
1627560312678813082,1955.24681565,628.191832923,0.0,0.0,0.0,0.0,0.0
1627560312726900907,1956.0030844,628.203782838,0.0,0.0,0.0,0.0,0.0
1627560312784056406,1955.85449981,627.62038154,0.0,0.0,0.0,0.0,0.0
1627560312825848727,1955.24681565,628.191832923,0.0,0.0,0.0,0.0,0.0
1627560312877262323,1955.11576566,628.232647709,0.0,0.0,0.0,0.0,0.0
1627560312928634723,1955.98312954,627.581602839,0.0,0.0,0.0,0.0,0.0
1627560312981042433,1956.0030844,628.203782838,0.0,0.0,0.0,0.0,0.0
1627560313035307948,1956.0030844,628.203782838,0.0,0.0,0.0,0.0,0.0
1627560313079920363,1956.0030844,628.203782838,0.0,0.0,0.0,0.0,0.0
1627560313135271860,1955.24681565,628.191832923,0.0,0.0,0.0,0.0,0.0
1627560313184797294,1955.98312954,627.581602839,0.0,0.0,0.0,0.0,0.0
1627560313235683394,1960.56983439,628.239697333,0.0,0.0,0.0,0.0,0.0
1627560313282417160,1955.98312954,627.581602839,0.0,0.0,0.0,0.0,0.0
1627560313333550070,1955.98312954,627.581602839,0.0,0.0,0.0,0.0,0.0
1627560313384580196,1946.868867,628.131948207,0.0,0.0,0.0,0.0,0.0
1627560313435189850,1946.84477458,627.509871874,0.0,0.0,0.0,0.0,0.0
1627560313480988499,1938.4717969,617.195432501,0.0,0.0,0.0,0.0,0.0
1627560313529131098,1929.32201453,617.123075561,0.0,0.0,0.0,0.0,0.0
1627560313584949337,1915.96739669,611.884373615,0.0,0.0,0.0,0.0,0.0
1627560313634370272,1897.72887283,606.801078168,0.0,0.0,0.0,0.0,0.0
1627560313685254886,1865.6442665,601.776620041,0.0,0.0,0.0,0.0,0.0
1627560313735509963,1857.85427962,591.39659576,0.0,0.0,0.0,0.0,0.0
1627560313785941386,1826.30666453,580.244703129,0.0,0.0,0.0,0.0,0.0
1627560313834108559,1812.51332799,580.132781772,0.0,0.0,0.0,0.0,0.0
1627560313885869709,1785.83562065,564.375276293,0.0,0.0,0.0,0.0,0.0
1627560313935821224,1776.70319714,564.82487349,0.0,0.0,0.0,0.0,0.0
1627560313984855824,1749.83356449,548.486421625,0.0,0.0,0.0,0.0,0.0
1627560314034102504,1736.26447799,543.164663468,0.0,0.0,0.0,0.0,0.0
1627560314083237535,1713.70226663,532.540528472,0.0,0.0,0.0,0.0,0.0
1627560314135043879,1700.08686079,527.199525539,0.0,0.0,0.0,0.0,0.0
1627560314185120589,1672.80636208,516.498028625,0.0,0.0,0.0,0.0,0.0
1627560314234608135,1668.41666352,511.216361559,0.0,0.0,0.0,0.0,0.0
1627560314285440371,1649.38963667,507.179394641,0.0,0.0,0.0,0.0,0.0
1627560314328545015,1645.69288749,500.516148694,0.0,0.0,0.0,0.0,0.0
1627560314382862410,1631.76094232,500.396877486,0.0,0.0,0.0,0.0,0.0
1627560314432454888,1621.61712782,501.344450822,0.0,0.0,0.0,0.0,0.0
1627560314483705456,1613.39809837,494.976809592,0.0,0.0,0.0,0.0,0.0
1627560314528266733,1599.45360871,494.857012075,0.0,0.0,0.0,0.0,0.0
1627560314581128555,1576.40493524,489.38942794,0.0,0.0,0.0,0.0,0.0
1627560314629511828,1571.75258331,489.349319536,0.0,0.0,0.0,0.0,0.0
1627560314678052220,1543.65344379,494.377631231,0.0,0.0,0.0,0.0,0.0
1627560314730904385,1539.29980031,489.46391978,0.0,0.0,0.0,0.0,0.0
1627560314780293673,1524.9011871,489.335725005,0.0,0.0,0.0,0.0,0.0
1627560314830949197,1520.56040197,488.90798648,0.0,0.0,0.0,0.0,0.0
1627560314880025345,1511.08693004,494.097851362,0.0,0.0,0.0,0.0,0.0
1627560314929205899,1506.43358288,494.057874321,0.0,0.0,0.0,0.0,0.0
1627560314978849312,1501.93764647,488.747437791,0.0,0.0,0.0,0.0,0.0
1627560315030319334,1506.59370633,488.787578161,0.0,0.0,0.0,0.0,0.0
1627560315084269483,1497.28133927,488.707295288,0.0,0.0,0.0,0.0,0.0
1627560315130111993,1483.31093334,488.586854983,0.0,0.0,0.0,0.0,0.0
1627560315179276303,1450.7046585,488.305752937,0.0,0.0,0.0,0.0,0.0
1627560315230137393,1432.06705536,488.145076245,0.0,0.0,0.0,0.0,0.0
1627560315286156903,1390.11795895,487.783428774,0.0,0.0,0.0,0.0,0.0
1627560315337628014,1366.80423241,487.582438741,0.0,0.0,0.0,0.0,0.0
1627560315384661080,1329.72457323,482.361086007,0.0,0.0,0.0,0.0,0.0
1627560315428849461,1320.21954114,481.897936317,0.0,0.0,0.0,0.0,0.0
1627560315482829894,1301.5957549,476.447742523,0.0,0.0,0.0,0.0,0.0
1627560315529703815,1292.25165752,476.366623181,0.0,0.0,0.0,0.0,0.0
1627560315581149768,1273.56047736,476.204358578,0.0,0.0,0.0,0.0,0.0
1627560315631050446,1254.86531561,476.042059409,0.0,0.0,0.0,0.0,0.0
1627560315681103488,1222.13919803,475.757952658,0.0,0.0,0.0,0.0,0.0
1627560315731469008,1203.43308035,475.595558378,0.0,0.0,0.0,0.0,0.0
1627560315781145310,1189.39271202,470.175575578,0.0,0.0,0.0,0.0,0.0
1627560315831124820,1180.20556214,465.140082108,0.0,0.0,0.0,0.0,0.0
1627560315881562095,1165.9676145,464.667061046,0.0,0.0,0.0,0.0,0.0
1627560315931191931,1161.28348012,464.626113666,0.0,0.0,0.0,0.0,0.0
1627560315987474780,1132.02514282,466.869838391,0.0,0.0,0.0,0.0,0.0
1627560316038958465,1114.42839076,464.216519702,0.0,0.0,0.0,0.0,0.0
1627560316084833599,1080.35893186,455.959696911,0.0,0.0,0.0,0.0,0.0
1627560316138805841,1058.01280616,453.090951714,0.0,0.0,0.0,0.0,0.0
1627560316185204314,1030.04491855,453.170302374,0.0,0.0,0.0,0.0,0.0
1627560316231369415,1020.34815846,447.433567944,0.0,0.0,0.0,0.0,0.0
1627560316281332034,1001.54898457,447.267523925,0.0,0.0,0.0,0.0,0.0
1627560316329997645,996.737439007,441.89277127,0.0,0.0,0.0,0.0,0.0
1627560316380100089,987.33080949,441.809401744,0.0,0.0,0.0,0.0,0.0
1627560316430317775,982.627117231,441.767713636,0.0,0.0,0.0,0.0,0.0
1627560316479604208,953.374574848,444.579066349,0.0,0.0,0.0,0.0,0.0
1627560316530561914,940.282558269,441.392420254,0.0,0.0,0.0,0.0,0.0
1627560316581923362,907.01534682,430.410517196,0.0,0.0,0.0,0.0,0.0
1627560316630819738,902.302323103,430.368460025,0.0,0.0,0.0,0.0,0.0
1627560316681457691,888.161736403,430.242274985,0.0,0.0,0.0,0.0,0.0
1627560316729961988,878.733415443,430.158140353,0.0,0.0,0.0,0.0,0.0
1627560316778578349,863.672173428,433.386626244,0.0,0.0,0.0,0.0,0.0
1627560316828371773,850.252540447,424.550157849,0.0,0.0,0.0,0.0,0.0
1627560316882878778,816.163350001,422.416128599,0.0,0.0,0.0,0.0,0.0
1627560316933006822,798.116195351,418.72217943,0.0,0.0,0.0,0.0,0.0
1627560316982355583,754.368235013,411.33302345,0.0,0.0,0.0,0.0,0.0
1627560317033445040,736.182821125,407.422434941,0.0,0.0,0.0,0.0,0.0
1627560317083297267,707.250756053,396.392613357,0.0,0.0,0.0,0.0,0.0
1627560317133633404,697.772634627,396.306299262,0.0,0.0,0.0,0.0,0.0
1627560317182720999,678.813330488,396.133643196,0.0,0.0,0.0,0.0,0.0
1627560317232725318,674.072866566,396.09047337,0.0,0.0,0.0,0.0,0.0
1627560317278822545,659.297398822,400.020537454,0.0,0.0,0.0,0.0,0.0
1627560317330596832,659.556709288,390.564095316,0.0,0.0,0.0,0.0,0.0
1627560317377809043,640.882472452,395.788219509,0.0,0.0,0.0,0.0,0.0
1627560317428637021,635.639178705,399.877330588,0.0,0.0,0.0,0.0,0.0
1627560317479640699,612.607107646,395.741240141,0.0,0.0,0.0,0.0,0.0
1627560317529403503,603.258892421,400.83571888,0.0,0.0,0.0,0.0,0.0
1627560317579103722,579.510418521,410.281687493,0.0,0.0,0.0,0.0,0.0
1627560317629320518,570.741598822,411.305511837,0.0,0.0,0.0,0.0,0.0
1627560317683204676,547.751806033,421.841555546,0.0,0.0,0.0,0.0,0.0
1627560317732210123,534.266396855,432.441967,0.0,0.0,0.0,0.0,0.0
1627560317777373503,516.552807023,438.285367115,0.0,0.0,0.0,0.0,0.0
1627560317828814000,502.277887043,448.199251729,0.0,0.0,0.0,0.0,0.0
1627560317884145045,484.397606542,468.415173895,0.0,0.0,0.0,0.0,0.0
1627560317930202057,475.488499858,469.276019581,0.0,0.0,0.0,0.0,0.0
1627560317985465147,466.844952798,479.823797307,0.0,0.0,0.0,0.0,0.0
1627560318029304840,462.516200525,480.161494227,0.0,0.0,0.0,0.0,0.0
1627560318079887368,458.149471293,494.723695575,0.0,0.0,0.0,0.0,0.0
1627560318130585807,449.610356397,500.855289445,0.0,0.0,0.0,0.0,0.0
1627560318184855713,436.321347276,511.299478189,0.0,0.0,0.0,0.0,0.0
1627560318236795652,437.13848935,521.841129945,0.0,0.0,0.0,0.0,0.0
1627560318285577781,428.584043615,536.606399594,0.0,0.0,0.0,0.0,0.0
1627560318334409624,424.303464686,537.495071042,0.0,0.0,0.0,0.0,0.0
1627560318378185816,420.033749662,542.70253026,0.0,0.0,0.0,0.0,0.0
1627560318429115413,416.787326068,557.943880338,0.0,0.0,0.0,0.0,0.0
1627560318478879394,408.094567235,568.737101552,0.0,0.0,0.0,0.0,0.0
1627560318534606632,404.269549807,579.121064038,0.0,0.0,0.0,0.0,0.0
1627560318583527572,405.537223059,594.712614082,0.0,0.0,0.0,0.0,0.0
1627560318626127845,397.069284066,605.005943688,0.0,0.0,0.0,0.0,0.0
1627560318681990464,394.209919479,629.756488062,0.0,0.0,0.0,0.0,0.0
1627560318732891259,394.975783379,635.942007608,0.0,0.0,0.0,0.0,0.0
1627560318782297627,392.469652902,661.568752717,0.0,0.0,0.0,0.0,0.0
1627560318832838022,393.320578521,671.796168516,0.0,0.0,0.0,0.0,0.0
1627560318880978547,395.017092362,692.186849053,0.0,0.0,0.0,0.0,0.0
1627560318929051333,395.453591266,687.800454503,0.0,0.0,0.0,0.0,0.0
1627560318984582859,390.827828232,697.237141804,0.0,0.0,0.0,0.0,0.0
1627560319034392792,392.148439841,703.038776535,0.0,0.0,0.0,0.0,0.0
1627560319085692468,393.019187578,713.193683643,0.0,0.0,0.0,0.0,0.0
1627560319128732604,392.101492847,712.458830204,0.0,0.0,0.0,0.0,0.0
1627560319182752466,392.525162341,717.52214511,0.0,0.0,0.0,0.0,0.0
1627560319228774635,394.321862321,728.385846025,0.0,0.0,0.0,0.0,0.0
1627560319279072289,396.483843648,753.599485538,0.0,0.0,0.0,0.0,0.0
1627560319329226976,396.318401191,762.855507725,0.0,0.0,0.0,0.0,0.0
1627560319383268148,394.26062272,792.811982005,0.0,0.0,0.0,0.0,0.0
1627560319433571052,396.643635017,808.574133001,0.0,0.0,0.0,0.0,0.0
1627560319478285609,393.470663368,837.41748434,0.0,0.0,0.0,0.0,0.0
1627560319536025029,394.721981351,852.204604233,0.0,0.0,0.0,0.0,0.0
1627560319585004876,391.854627477,871.820981473,0.0,0.0,0.0,0.0,0.0
1627560319635167409,392.687951963,881.613727192,0.0,0.0,0.0,0.0,0.0
1627560319685212129,393.519569625,891.386415311,0.0,0.0,0.0,0.0,0.0
1627560319736175911,394.119456526,900.60538065,0.0,0.0,0.0,0.0,0.0
1627560319784469793,395.177705411,910.871864734,0.0,0.0,0.0,0.0,0.0
1627560319827447316,391.497447449,920.557171218,0.0,0.0,0.0,0.0,0.0
1627560319881941279,391.912389211,925.40631733,0.0,0.0,0.0,0.0,0.0
1627560319928493568,392.326907751,930.250517541,0.0,0.0,0.0,0.0,0.0
1627560319984462498,394.583354785,943.98255212,0.0,0.0,0.0,0.0,0.0
1627560320028112976,393.569316649,947.85889902,0.0,0.0,0.0,0.0,0.0
1627560320083295702,394.805167499,959.212277329,0.0,0.0,0.0,0.0,0.0
1627560320134762223,390.730432537,963.995720072,0.0,0.0,0.0,0.0,0.0
1627560320181859700,391.969509093,978.39621005,0.0,0.0,0.0,0.0,0.0
1627560320227640509,392.785460082,990.9445046,0.0,0.0,0.0,0.0,0.0
1627560320282784508,393.615755095,997.528804359,0.0,0.0,0.0,0.0,0.0
1627560320331598777,389.970363028,1007.04092814,0.0,0.0,0.0,0.0,0.0
1627560320381784966,390.793863533,1016.55917743,0.0,0.0,0.0,0.0,0.0
1627560320428533754,387.158519149,1026.03359743,0.0,0.0,0.0,0.0,0.0
1627560320482843208,392.822957508,1043.08096863,0.0,0.0,0.0,0.0,0.0
1627560320532940424,388.794881595,1047.77765869,0.0,0.0,0.0,0.0,0.0
1627560320579742603,390.447351814,1063.839707,0.0,0.0,0.0,0.0,0.0
1627560320630339012,390.856596375,1068.54409494,0.0,0.0,0.0,0.0,0.0
1627560320686710515,387.633315415,1085.29453535,0.0,0.0,0.0,0.0,0.0
1627560320736368973,388.47068626,1091.97250057,0.0,0.0,0.0,0.0,0.0
1627560320785936265,389.696502498,1105.98725125,0.0,0.0,0.0,0.0,0.0
1627560320828949486,392.743314638,1120.95792295,0.0,0.0,0.0,0.0,0.0
1627560320886862450,387.730896195,1133.86921779,0.0,0.0,0.0,0.0,0.0
1627560320935426258,388.103606551,1141.01960611,0.0,0.0,0.0,0.0,0.0
1627560320985329619,385.369200271,1156.97450416,0.0,0.0,0.0,0.0,0.0
1627560321033485873,388.117356323,1167.19183768,0.0,0.0,0.0,0.0,0.0
1627560321084047109,383.834499147,1189.13929495,0.0,0.0,0.0,0.0,0.0
1627560321133374630,385.054544071,1202.864871,0.0,0.0,0.0,0.0,0.0
1627560321182089505,382.310345601,1221.083026,0.0,0.0,0.0,0.0,0.0
1627560321228991777,383.122824127,1230.17495939,0.0,0.0,0.0,0.0,0.0
1627560321283518736,380.390436826,1248.28649428,0.0,0.0,0.0,0.0,0.0
1627560321327063204,381.202425606,1257.32498883,0.0,0.0,0.0,0.0,0.0
1627560321382544025,378.887703183,1279.82580753,0.0,0.0,0.0,0.0,0.0
1627560321427715766,379.698397248,1288.80250893,0.0,0.0,0.0,0.0,0.0
1627560321478415219,377.395197035,1311.15046652,0.0,0.0,0.0,0.0,0.0
1627560321531206079,378.204595184,1320.06600492,0.0,0.0,0.0,0.0,0.0
1627560321587519012,375.508171962,1337.82867196,0.0,0.0,0.0,0.0,0.0
1627560321629888735,371.967916328,1348.58132728,0.0,0.0,0.0,0.0,0.0
1627560321683906147,369.999628365,1375.89046079,0.0,0.0,0.0,0.0,0.0
1627560321735514418,370.957400294,1381.94456879,0.0,0.0,0.0,0.0,0.0
1627560321785094830,368.292968932,1399.46940919,0.0,0.0,0.0,0.0,0.0
1627560321828486805,369.508060616,1412.57972087,0.0,0.0,0.0,0.0,0.0
1627560321884503436,366.702656666,1432.52168799,0.0,0.0,0.0,0.0,0.0
1627560321932784349,363.359425506,1440.29647297,0.0,0.0,0.0,0.0,0.0
1627560321984933390,365.83143799,1464.616463,0.0,0.0,0.0,0.0,0.0
1627560322034467932,364.943793318,1474.91237802,0.0,0.0,0.0,0.0,0.0
1627560322079768077,360.53062779,1500.4284812,0.0,0.0,0.0,0.0,0.0
1627560322129961745,361.334751739,1508.95566218,0.0,0.0,0.0,0.0,0.0
1627560322179815114,358.728346968,1525.95369596,0.0,0.0,0.0,0.0,0.0
1627560322231180914,355.276193833,1533.84394477,0.0,0.0,0.0,0.0,0.0
1627560322284603306,355.623637286,1550.79140283,0.0,0.0,0.0,0.0,0.0
1627560322332283422,353.589573513,1558.47057381,0.0,0.0,0.0,0.0,0.0
1627560322385147088,350.92102682,1576.05962616,0.0,0.0,0.0,0.0,0.0
1627560322425465239,354.236373639,1581.0020711,0.0,0.0,0.0,0.0,0.0
1627560322479016046,352.630160145,1592.12678963,0.0,0.0,0.0,0.0,0.0
1627560322533452915,353.380291468,1602.05621793,0.0,0.0,0.0,0.0,0.0
1627560322582925755,355.682771522,1627.29809591,0.0,0.0,0.0,0.0,0.0
1627560322628950071,355.853658962,1625.53881148,0.0,0.0,0.0,0.0,0.0
1627560322680046942,356.655726486,1633.85235499,0.0,0.0,0.0,0.0,0.0
1627560322731724164,356.553291957,1634.51435624,0.0,0.0,0.0,0.0,0.0
1627560322784837661,356.254882273,1629.69754794,0.0,0.0,0.0,0.0,0.0
1627560322827243248,355.753302862,1626.21163159,0.0,0.0,0.0,0.0,0.0
1627560322881550090,352.08116696,1629.68878851,0.0,0.0,0.0,0.0,0.0
1627560322929677611,351.585107744,1626.20278102,0.0,0.0,0.0,0.0,0.0
1627560322981253468,356.153488721,1630.36497945,0.0,0.0,0.0,0.0,0.0
1627560323027824447,355.853658962,1625.53881148,0.0,0.0,0.0,0.0,0.0
1627560323084817154,356.153488721,1630.36497945,0.0,0.0,0.0,0.0,0.0
1627560323131014742,356.02354334,1630.52496647,0.0,0.0,0.0,0.0,0.0
1627560323177143054,355.753302862,1626.21163159,0.0,0.0,0.0,0.0,0.0
1627560323229106735,356.153488721,1630.36497945,0.0,0.0,0.0,0.0,0.0
1627560323284034062,355.753302862,1626.21163159,0.0,0.0,0.0,0.0,0.0
1627560323334172943,355.753302862,1626.21163159,0.0,0.0,0.0,0.0,0.0
1627560323384035071,355.753302862,1626.21163159,0.0,0.0,0.0,0.0,0.0
1627560323427617893,356.553291957,1634.51435624,0.0,0.0,0.0,0.0,0.0
1627560323483822849,357.35175275,1642.80121934,0.0,0.0,0.0,0.0,0.0
1627560323528454616,361.114707869,1638.66831079,0.0,0.0,0.0,0.0,0.0
1627560323582863910,366.700439235,1655.39576525,0.0,0.0,0.0,0.0,0.0
1627560323633031391,374.680341319,1664.29675193,0.0,0.0,0.0,0.0,0.0
1627560323678408776,381.248894642,1675.82912044,0.0,0.0,0.0,0.0,0.0
1627560323732755159,390.298112387,1684.05121246,0.0,0.0,0.0,0.0,0.0
1627560323782530164,403.976408035,1701.2786456,0.0,0.0,0.0,0.0,0.0
1627560323826678212,411.538023342,1705.92216816,0.0,0.0,0.0,0.0,0.0
1627560323880356907,409.456646004,1712.67960564,0.0,0.0,0.0,0.0,0.0
1627560323928022897,413.681425791,1717.54394544,0.0,0.0,0.0,0.0,0.0
1627560323980969765,418.400158462,1720.56012954,0.0,0.0,0.0,0.0,0.0
1627560324031037633,422.626292549,1725.65747396,0.0,0.0,0.0,0.0,0.0
1627560324087195002,427.117020177,1729.24889402,0.0,0.0,0.0,0.0,0.0
1627560324136533729,435.990198342,1733.02885537,0.0,0.0,0.0,0.0,0.0
1627560324183996082,445.339603911,1745.78236437,0.0,0.0,0.0,0.0,0.0
1627560324226255431,453.103996372,1745.88018859,0.0,0.0,0.0,0.0,0.0
1627560324279450359,466.470903827,1757.67504452,0.0,0.0,0.0,0.0,0.0
1627560324329416277,474.545136849,1762.36286573,0.0,0.0,0.0,0.0,0.0
1627560324379655955,495.477224891,1769.88089685,0.0,0.0,0.0,0.0,0.0
1627560324434950815,500.934994569,1773.43914275,0.0,0.0,0.0,0.0,0.0
1627560324484091406,521.548180866,1781.95286742,0.0,0.0,0.0,0.0,0.0
